Facility ID,Office name,Profit center,Reporting Office Nam,Pincode,Head Office,Division,TALUK,PLI Facility ID,SOL ID,WEGCODE,SUBDIVISION,Mobile,Plant,Latitude Actual,Longitude Actual,Delivery/Non-Deliver,Reporting Office,PLANT PORTAL,Storage Location Nam,Facility Type,Plant Name,Storage Location,PORTAL_STR_LOC,Address1,Region,Region_1,Circle,City
BO29210116004,Machanur B.O,2922811604,Ruhsa Campus S.O,632209,Gudiyattam H.O,Tirupattur Division,KATPADI,PW100101076,0,WEG09198,Gudiyattam sub division,8110826023,T2A1,12.973857,78.961187,Delivery,Ruhsa Campus S.O,,B164,BO,,,,"The BPM, Machanur B.O a/w Ruhsa Campus","Western Region, Coimbatore",,Tamil Nadu,VELLORE
BO29210116005,Melkavanur B.O,2922811605,Ruhsa Campus S.O,632209,Gudiyattam H.O,Tirupattur Division,KATPADI,PW100101077,0,WEG09198,Gudiyattam sub division,9976673728,T2A1,12.945915,78.980417,Delivery,Ruhsa Campus S.O,,B165,BO,,,,"The BPM, Melkavanur B.O a/w Ruhsa Campus","Western Region, Coimbatore",,Tamil Nadu,VELLORE
BO29210116006,Palayakrishnapuram B.O,2922811606,Ruhsa Campus S.O,632209,Gudiyattam H.O,Tirupattur Division,KATPADI,PW100101078,0,WEG09198,Gudiyattam sub division,8525952868,T2A1,12.962376,78.969097,Delivery,Ruhsa Campus S.O,,B166,BO,,,,"The BPM, Palayakrishnapuram B.O a/w Ruh","Western Region, Coimbatore",,Tamil Nadu,VELLORE
BO29210117001,Alankuppam B.O,2922811701,Shanankuppam S.O,635814,Gudiyattam H.O,Tirupattur Division,AMBUR,PW100103019,0,WEG09199,Gudiyattam sub division,9944169869,T2A1,12.754791,78.695934,Delivery,Shanankuppam S.O,,B171,BO,,,,"The BPM, Alankuppam B.O a/w Shanankuppam","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
BO29210117002,Periyankuppam B.O,2922811702,Shanankuppam S.O,635814,Gudiyattam H.O,Tirupattur Division,AMBUR,PW100103020,0,WEG09199,Gudiyattam sub division,9047690366,T2A1,12.753868,78.710204,Delivery,Shanankuppam S.O,,B172,BO,,,,"The BPM, Periyankuppam B.O a/w Shanankup","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
BO29210118001,Arangaldurgam B.O,2922811801,Thuthipattu S.O,635811,Gudiyattam H.O,Tirupattur Division,AMBUR,PW100103022,0,WEG21943,Vaniyambadi sub division,9790109500,T2A1,12.780036,78.633849,Delivery,Thuthipattu S.O,,B181,BO,,,,"The BPM, Arangaldurgam B.O a/w Thuthipat","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
BO29210118002,Chinnakarumbur B.O,2922811802,Thuthipattu S.O,635811,Gudiyattam H.O,Tirupattur Division,AMBUR,PW100103023,0,WEG21943,Vaniyambadi sub division,8056992456,T2A1,12.774307,78.677463,Delivery,Thuthipattu S.O,,B182,BO,,,,"The BPM, Chinnakarumbur B.O a/w Thuthipa","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
BO29210118003,Chinnavarikam B.O,2922811803,Thuthipattu S.O,635811,Gudiyattam H.O,Tirupattur Division,AMBUR,PW100103024,0,WEG21943,Vaniyambadi sub division,9789562720,T2A1,12.821997,78.707224,Delivery,Thuthipattu S.O,,B183,BO,,,,"The BPM, Chinnavarikam B.O a/w Thuthipat","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
BO29210118004,Kadhavalam B.O,2922811804,Thuthipattu S.O,635811,Gudiyattam H.O,Tirupattur Division,AMBUR,PW100103025,0,WEG21943,Vaniyambadi sub division,9159502983,T2A1,12.778051,78.660285,Delivery,Thuthipattu S.O,,B184,BO,,,,"The BPM, Kadhavalam B.O a/w Thuthipattu","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
BO29210118005,Karapattu B.O,2922811805,Thuthipattu S.O,635811,Gudiyattam H.O,Tirupattur Division,AMBUR,PW100103026,0,WEG21943,Vaniyambadi sub division,9442974744,T2A1,12.767344,78.642636,Delivery,Thuthipattu S.O,,B185,BO,,,,"The BPM, Karapattu B.O a/w Thuthipattu S","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
BO29210118006,Mittalam B.O,2922811806,Thuthipattu S.O,635811,Gudiyattam H.O,Tirupattur Division,AMBUR,PW100103027,0,WEG21943,Gudiyattam sub division,0,T2A1,12.821171,78.686281,Delivery,Thuthipattu S.O,,B186,BO,,,,"The BPM, Mittalam B.O a/w Thuthipattu S.","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
BO29210118007,Venkatasamudram B.O,2922811807,Thuthipattu S.O,635811,Gudiyattam H.O,Tirupattur Division,AMBUR,PW100103028,0,WEG21943,Vaniyambadi sub division,8754742256,T2A1,12.796269,78.690197,Delivery,Thuthipattu S.O,,B187,BO,,,,"The BPM, Venkatasamudram B.O a/w Thuthip","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
BO29210119001,Kilmurungai B.O,2922811901,Vadapudupet S.O,635812,Gudiyattam H.O,Tirupattur Division,AMBUR,PW100103030,0,WEG09202,Vaniyambadi sub division,9994331285,T2A1,12.844366,78.782409,Delivery,Vadapudupet S.O,,B191,BO,,,,"The BPM, Kilmurungai B.O a/w Vadapudupet","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
BO29210119002,Vengili B.O,2922811902,Vadapudupet S.O,635812,Gudiyattam H.O,Tirupattur Division,AMBUR,PW100103031,0,WEG09202,Vaniyambadi sub division,8220301904,T2A1,12.849655,78.801109,Delivery,Vadapudupet S.O,,B192,BO,,,,"The BPM, Vengili B.O a/w Vadapudupet S.O","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
BO29210120001,Chinnathottalam B.O,2922812001,Valathoor S.O,635813,Gudiyattam H.O,Tirupattur Division,PERNAMBUT,PW100101080,0,WEG09203,Vaniyambadi sub division,9715712225,T2A1,12.876411,78.83619,Delivery,Valathoor S.O,,B201,BO,,,,"The BPM, Chinnathottalam B.O a/w Valatho","Western Region, Coimbatore",,Tamil Nadu,VELLORE
BO29210120002,Pogalur B.O,2922812002,Valathoor S.O,635813,Gudiyattam H.O,Tirupattur Division,PERNAMBUT,PW100101081,0,WEG09203,Gudiyattam sub division,0,T2A1,12.903643,78.798419,Delivery,Valathoor S.O,,B202,BO,,,,"The BPM, Pogalur B.O a/w Valathoor S.O -","Western Region, Coimbatore",,Tamil Nadu,VELLORE
BO29210120003,Sembedu B.O,2922812003,Valathoor S.O,635813,Gudiyattam H.O,Tirupattur Division,PERNAMBUT,PW100101082,0,WEG09203,Gudiyattam sub division,0,T2A1,12.910743,78.817651,Delivery,Valathoor S.O,,B203,BO,,,,"The BPM, Sembedu B.O a/w Valathoor S.O -","Western Region, Coimbatore",,Tamil Nadu,VELLORE
BO29210120004,Ulli B.O,2922812004,Valathoor S.O,635813,Gudiyattam H.O,Tirupattur Division,PERNAMBUT,PW100101083,0,WEG09203,Gudiyattam sub division,9443104531,T2A1,12.88877,78.840997,Delivery,Valathoor S.O,,B204,BO,,,,"The BPM, Ulli B.O a/w Valathoor S.O","Western Region, Coimbatore",,Tamil Nadu,VELLORE
BO29210121001,Mordhana B.O,2922812101,Erthangal S.O,632604,Gudiyattam H.O,Tirupattur Division,PERNAMBUT,PW100101010,0,WEG35140,Vaniyambadi sub division,8903151808,T2A1,13.03403,78.785681,Delivery,Erthangal S.O,,B211,BO,,,,"The BPM, Mordhana B.O a/w Erthangal S.O","Western Region, Coimbatore",,Tamil Nadu,VELLORE
BO29210121002,Sempalli B.O,2922812102,Erthangal S.O,632604,Gudiyattam H.O,Tirupattur Division,GUDIYATTAM,PW100101015,0,WEG35140,Gudiyattam sub division,9751477248,T2A1,12.986448,78.810454,Delivery,Erthangal S.O,,B212,BO,,,,"The BPM, Sempalli B.O a/w Erthangal S.O","Western Region, Coimbatore",,Tamil Nadu,VELLORE
BO29210121004,Agraharam B.O,2922812103,Erthangal S.O,632604,Gudiyattam H.O,Tirupattur Division,GUDIYATTAM,PW100102002,0,WEG35140,Salem South Sub Division,9787156169,T2A1,12.96316,78.831376,Delivery,Erthangal S.O,,B214,BO,,,,"The BPM, Agraharam B.O a/w Erthangal S.O","Western Region, Coimbatore",,Tamil Nadu,VELLORE
BO29210201001,Bheemakulam B.O,2922820101,Alangayam S.O,635701,Tirupattur H.O,Tirupattur Division,VANIYAMBADI,PW100203002,0,WEG21925,Gudiyattam sub division,9047125023,T2A2,12.589127,78.815703,Delivery,Alangayam S.O,,B011,BO,,,,"The BPM, Bheemakulam B.O a/w Alangayam","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
BO29210201002,Kavalur B.O,2922820102,Alangayam S.O,635701,Tirupattur H.O,Tirupattur Division,VANIYAMBADI,PW100203003,0,WEG21925,Vaniyambadi sub division,0,T2A2,12.578356,78.811283,Delivery,Alangayam S.O,,B012,BO,,,,"The BPM, Kavalur B.O a/w Alangayam S.O -","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
BO29210201003,Mandarakuttai B.O,2922820103,Alangayam S.O,635701,Tirupattur H.O,Tirupattur Division,VANIYAMBADI,PW100203004,0,WEG21925,Vaniyambadi sub division,8270248175,T2A2,12.603568,78.827838,Delivery,Alangayam S.O,,B013,BO,,,,"The BPM, Mandarakuttai B.O a/w Alangayam","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
BO29210201004,Naickanur B.O,2922820104,Alangayam S.O,635701,Tirupattur H.O,Tirupattur Division,VANIYAMBADI,PW100203005,0,WEG21925,Gudiyattam sub division,9047678024,T2A2,12.570073,78.805929,Delivery,Alangayam S.O,,B014,BO,,,,"The BPM, Naickanur B.O a/w Alangayam S.O","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
BO29210201005,Narasingapuram B.O,2922820105,Alangayam S.O,635701,Tirupattur H.O,Tirupattur Division,VANIYAMBADI,PW100203006,0,WEG21925,Vaniyambadi sub division,7639814464,T2A2,12.609566,78.733606,Delivery,Alangayam S.O,,B015,BO,,,,"The BPM, Narasingapuram B.O a/w Alangaya","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
BO29210201006,Peddur B.O,2922820106,Alangayam S.O,635701,Tirupattur H.O,Tirupattur Division,VANIYAMBADI,PW100203007,0,WEG21925,Vaniyambadi sub division,9488646334,T2A2,12.627687,78.753508,Delivery,Alangayam S.O,,B016,BO,,,,"The BPM, Peddur B.O a/w Alangayam S.O","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
BO29210201007,Vasanthapuram B.O,2922820107,Alangayam S.O,635701,Tirupattur H.O,Tirupattur Division,VANIYAMBADI,PW100203009,0,WEG21925,Vaniyambadi sub division,9940928534,T2A2,12.528091,78.785984,Delivery,Alangayam S.O,,B017,BO,,,,"The BPM, Vasanthapuram B.O a/w Alangayam","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
BO29210202001,Alasandapuram B.O,2922820201,Ambalur S.O,635801,Tirupattur H.O,Tirupattur Division,NATRAMPALLI,PW100203011,0,WEG21926,Vaniyambadi sub division,9626544362,T2A2,12.706876,78.525775,Delivery,Ambalur S.O,,B021,BO,,,,"The BPM, Alasandapuram B.O a/w Ambalur S","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
BO29210202002,Avarankuppam B.O,2922820202,Ambalur S.O,635801,Tirupattur H.O,Tirupattur Division,NATRAMPALLI,PW100203012,0,WEG21926,Gudiyattam sub division,9445915023,T2A2,12.680183,78.53512,Delivery,Ambalur S.O,,B022,BO,,,,"The BPM, Avarankuppam B.O a/w Ambalur S.","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
BO29210202003,Chikkanankuppam B.O,2922820203,Ambalur S.O,635801,Tirupattur H.O,Tirupattur Division,NATRAMPALLI,PW100203013,0,WEG21926,Vaniyambadi sub division,8940042675,T2A2,12.685032,78.580245,Delivery,Ambalur S.O,,B023,BO,,,,"The BPM, Chikkanankuppam B.O a/w Ambalur","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
BO29210202004,Eachangal B.O,2922820204,Ambalur S.O,635801,Tirupattur H.O,Tirupattur Division,VANIYAMBADI,PW100203014,0,WEG21926,Vaniyambadi sub division,0,T2A2,12.679518,78.583743,Delivery,Ambalur S.O,,B024,BO,,,,"The BPM, Eachangal B.O a/w Ambalur S.O -","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
BO29210202005,Kodayanchi B.O,2922820205,Ambalur S.O,635801,Tirupattur H.O,Tirupattur Division,NATRAMPALLI,PW100203015,0,WEG21926,Vaniyambadi sub division,9655989538,T2A2,12.66895,78.582498,Delivery,Ambalur S.O,,B025,BO,,,,"The BPM, Kodayanchi B.O a/w Ambalur S.O","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
BO29210202006,Ramanaickenpettai B.O,2922820206,Ambalur S.O,635801,Tirupattur H.O,Tirupattur Division,NATRAMPALLI,PW100203016,0,WEG21926,Vaniyambadi sub division,7200969759,T2A2,12.664626,78.548928,Delivery,Ambalur S.O,,B026,BO,,,,"The BPM, Ramanaickenpettai B.O a/w Ambal","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
BO29210202007,Thekkupattu B.O,2922820207,Ambalur S.O,635801,Tirupattur H.O,Tirupattur Division,NATRAMPALLI,PW100203017,0,WEG21926,Vaniyambadi sub division,9940812589,T2A2,12.651848,78.560086,Delivery,Ambalur S.O,,B027,BO,,,,"The BPM, Thekkupattu B.O a/w Ambalur S.O","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
BO29210202008,Thimmampet B.O,2922820208,Ambalur S.O,635801,Tirupattur H.O,Tirupattur Division,NATRAMPALLI,PW100203018,0,WEG21926,Vaniyambadi sub division,9751760595,T2A2,12.692414,78.529133,Delivery,Ambalur S.O,,B028,BO,,,,"The BPM, Thimmampet B.O a/w Ambalur S.O","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
BO29210202009,Vadakkupattu B.O,2922820209,Ambalur S.O,635801,Tirupattur H.O,Tirupattur Division,NATRAMPALLI,PW100203019,0,WEG21926,Vaniyambadi sub division,9786894366,T2A2,12.672404,78.554228,Delivery,Ambalur S.O,,B029,BO,,,,"The BPM, Vadakkupattu B.O a/w Ambalur S.","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
BO29210203001,Irunapattu B.O,2922820301,Andiappanur S.O,635702,Tirupattur H.O,Tirupattur Division,VANIYAMBADI,PW100202016,0,WEG21928,Vaniyambadi sub division,9626581338,T2A2,12.526192,78.675928,Delivery,Andiappanur S.O,,B031,BO,,,,"The BPM, Irunapattu B.O a/w Andiappanur","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
BO29210203002,Kurusilapattu B.O,2922820302,Andiappanur S.O,635702,Tirupattur H.O,Tirupattur Division,VANIYAMBADI,PW100202018,0,WEG21928,Tirupattur sub division,7708894558,T2A2,12.509895,78.653419,Delivery,Andiappanur S.O,,B032,BO,,,,"The BPM, Kurusilapattu B.O a/w Andiappan","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
BO29210203003,Pallavalli B.O,2922820303,Andiappanur S.O,635702,Tirupattur H.O,Tirupattur Division,VANIYAMBADI,PW100202024,0,WEG21928,Vaniyambadi sub division,9790304537,T2A2,12.515367,78.644911,Delivery,Andiappanur S.O,,B033,BO,,,,"The BPM, Pallavalli B.O a/w Andiappanur","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
BO29210203004,Perumapattu B.O,2922820304,Andiappanur S.O,635702,Tirupattur H.O,Tirupattur Division,VANIYAMBADI,PW100202025,0,WEG21928,Tirupattur sub division,9159384533,T2A2,12.52926,78.648387,Delivery,Andiappanur S.O,,B034,BO,,,,"The BPM, Perumapattu B.O a/w Andiappanur","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
BO29210207001,Chinnapallikuppam B.O,2922820701,Jaffarabad S.O,635754,Tirupattur H.O,Tirupattur Division,VANIYAMBADI,PW100203022,0,WEG21931,Tirupattur sub division,9444719837,T2A2,12.737936,78.646713,Delivery,Jaffarabad S.O,,B071,BO,,,,"The BPM, Chinnapallikuppam B.O a/w Jaffa","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
BO29210207002,Ilayanagaram B.O,2922820702,Jaffarabad S.O,635754,Tirupattur H.O,Tirupattur Division,VANIYAMBADI,PW100203023,0,WEG21931,Vaniyambadi sub division,9787624821,T2A2,12.714118,78.615761,Delivery,Jaffarabad S.O,,B072,BO,,,,"The BPM, Ilayanagaram B.O a/w Jaffarabad","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
BO29210207003,Madanancherry B.O,2922820703,Jaffarabad S.O,635754,Tirupattur H.O,Tirupattur Division,VANIYAMBADI,PW100203024,0,WEG21931,Vaniyambadi sub division,9443490962,T2A2,12.702842,78.598069,Delivery,Jaffarabad S.O,,B073,BO,,,,"The BPM, Madanancherry B.O a/w Jaffaraba","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
BO29210207004,Thumberi B.O,2922820704,Jaffarabad S.O,635754,Tirupattur H.O,Tirupattur Division,VANIYAMBADI,PW100203025,0,WEG21931,Vaniyambadi sub division,9500361626,T2A2,12.699452,78.584465,Delivery,Jaffarabad S.O,,B074,BO,,,,"The BPM, Thumberi B.O a/w Jaffarabad S.O","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
BO29210207005,Udayendiram B.O,2922820705,Jaffarabad S.O,635754,Tirupattur H.O,Tirupattur Division,VANIYAMBADI,PW100203026,0,WEG21931,Tirupattur sub division,9600704553,T2A2,12.698626,78.622445,Delivery,Jaffarabad S.O,,B075,BO,,,,"The BPM, Udayendiram B.O a/w Jaffarabad","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
BO29210207006,Vadacheri B.O,2922820706,Jaffarabad S.O,635754,Tirupattur H.O,Tirupattur Division,VANIYAMBADI,PW100203027,0,WEG21931,Vaniyambadi sub division,9791572045,T2A2,12.727411,78.643956,Delivery,Jaffarabad S.O,,B076,BO,,,,"The BPM, Vadacheri B.O a/w Jaffarabad S.","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
BO29210208001,Athipattu(T) B.O,2922820801,Jamanamarathur S.O,635703,Tirupattur H.O,Tirupattur Division,CHENGAM,PW100203074,0,WEG21932,Vaniyambadi sub division,8111016761,T2A2,12.447045,78.845712,Delivery,Jamanamarathur S.O,,B081,BO,,,,"The BPM, Athipattu(T) B.O a/w Jamanamara","Western Region, Coimbatore",,Tamil Nadu,TIRUVANNAMALAI
BO29210208002,Athipet B.O,2922820802,Jamanamarathur S.O,635703,Tirupattur H.O,Tirupattur Division,KALASAPAKKA,PW100203029,0,WEG21932,Vaniyambadi sub division,9944422996,T2A2,12.573141,78.889689,Delivery,Jamanamarathur S.O,,B082,BO,,,,"The BPM, Athipet B.O a/w Jamanamarathur","Western Region, Coimbatore",,Tamil Nadu,TIRUVANNAMALAI
BO29210208003,Attiyanur B.O,2922820803,Jamanamarathur S.O,635703,Tirupattur H.O,Tirupattur Division,KALASAPAKKA,PW100203030,0,WEG21932,Vaniyambadi sub division,9047939320,T2A2,12.529164,78.896695,Delivery,Jamanamarathur S.O,,B083,BO,,,,"The BPM, Attiyanur B.O a/w Jamanamarathu","Western Region, Coimbatore",,Tamil Nadu,TIRUVANNAMALAI
BO29210208004,Gunikanthur B.O,2922820804,Jamanamarathur S.O,635703,Tirupattur H.O,Tirupattur Division,KALASAPAKKA,PW100203072,0,WEG21932,Vaniyambadi sub division,9047971355,T2A2,12.607205,78.898765,Delivery,Jamanamarathur S.O,,B084,BO,,,,"The BPM, Gunikanthur B.O a/w Jamanamarat","Western Region, Coimbatore",,Tamil Nadu,TIRUVANNAMALAI
BO29210208005,Kovilur B.O,2922820805,Jamanamarathur S.O,635703,Tirupattur H.O,Tirupattur Division,KALASAPAKKA,PW100203031,0,WEG21932,Vaniyambadi sub division,9626454722,T2A2,12.553046,78.916726,Delivery,Jamanamarathur S.O,,B085,BO,,,,"The BPM, Kovilur B.O a/w Jamanamarathur","Western Region, Coimbatore",,Tamil Nadu,TIRUVANNAMALAI
BO29210208006,Kuttakarai B.O,2922820806,Jamanamarathur S.O,635703,Tirupattur H.O,Tirupattur Division,POLUR,PW100203071,0,WEG21932,Vaniyambadi sub division,8098803470,T2A2,12.589245,78.978084,Delivery,Jamanamarathur S.O,,B086,BO,,,,"The BPM, Kuttakarai B.O a/w Jamanamarath","Western Region, Coimbatore",,Tamil Nadu,TIRUVANNAMALAI
BO29210208007,Kuttathur B.O,2922820807,Jamanamarathur S.O,635703,Tirupattur H.O,Tirupattur Division,CHENGAM,PW100203032,0,WEG21932,Vaniyambadi sub division,9626584749,T2A2,12.527855,78.850808,Delivery,Jamanamarathur S.O,,B087,BO,,,,"The BPM, Kuttathur B.O a/w Jamanamarathu","Western Region, Coimbatore",,Tamil Nadu,TIRUVANNAMALAI
BO29210208008,Mandaparai B.O,2922820808,Jamanamarathur S.O,635703,Tirupattur H.O,Tirupattur Division,POLUR,PW100203033,0,WEG21932,Vaniyambadi sub division,9047543528,T2A2,12.645025,78.948837,Delivery,Jamanamarathur S.O,,B088,BO,,,,"The BPM, Mandaparai B.O a/w Jamanamarath","Western Region, Coimbatore",,Tamil Nadu,TIRUVANNAMALAI
BO29210208009,Melpattu (T) B.O,2922820809,Jamanamarathur S.O,635703,Tirupattur H.O,Tirupattur Division,CHENGAM,PW100203075,0,WEG21932,Vaniyambadi sub division,0,T2A2,12.430459,78.812109,Delivery,Jamanamarathur S.O,,B089,BO,,,,"The BPM, Melpattu (T) B.O a/w Jamanamara","Western Region, Coimbatore",,Tamil Nadu,TIRUVANNAMALAI
BO29210208010,Melsilambadi B.O,2922820810,Jamanamarathur S.O,635703,Tirupattur H.O,Tirupattur Division,CHENGAM,PW100203034,0,WEG21932,Vaniyambadi sub division,9585168451,T2A2,12.512255,78.841463,Delivery,Jamanamarathur S.O,,B08A,BO,,,,"The BPM, Melsilambadi B.O a/w Jamanamara","Western Region, Coimbatore",,Tamil Nadu,TIRUVANNAMALAI
BO29210208011,Nachamalai B.O,2922820811,Jamanamarathur S.O,635703,Tirupattur H.O,Tirupattur Division,CHENGAM,PW100203035,0,WEG21932,Vaniyambadi sub division,7094679588,T2A2,12.515785,78.880173,Delivery,Jamanamarathur S.O,,B08B,BO,,,,"The BPM, Nachamalai B.O a/w Jamanamarath","Western Region, Coimbatore",,Tamil Nadu,TIRUVANNAMALAI
BO29210208012,Palamarathur B.O,2922820812,Jamanamarathur S.O,635703,Tirupattur H.O,Tirupattur Division,CHENGAM,PW100203036,0,WEG21932,Vaniyambadi sub division,9943956669,T2A2,12.557853,78.861955,Delivery,Jamanamarathur S.O,,B08C,BO,,,,"The BPM, Palamarathur B.O a/w Jamanamara","Western Region, Coimbatore",,Tamil Nadu,TIRUVANNAMALAI
BO29210208013,Pattaraikadu B.O,2922820813,Jamanamarathur S.O,635703,Tirupattur H.O,Tirupattur Division,CHENGAM,PW100203037,0,WEG21932,Vaniyambadi sub division,9943957971,T2A2,12.570727,78.987064,Delivery,Jamanamarathur S.O,,B08D,BO,,,,"The BPM, Pattaraikadu B.O a/w Jamanamara","Western Region, Coimbatore",,Tamil Nadu,TIRUVANNAMALAI
BO29210208014,Puliyur (T) B.O,2922820814,Jamanamarathur S.O,635703,Tirupattur H.O,Tirupattur Division,CHENGAM,PW100203073,0,WEG21932,Vaniyambadi sub division,9751606990,T2A2,12.475455,78.83773,Delivery,Jamanamarathur S.O,,B08E,BO,,,,"The BPM, Puliyur (T) B.O a/w Jamanamarat","Western Region, Coimbatore",,Tamil Nadu,TIRUVANNAMALAI
BO29210208015,Veerappanur B.O,2922820815,Jamanamarathur S.O,635703,Tirupattur H.O,Tirupattur Division,KALASAPAKKA,PW100203038,0,WEG21932,Vaniyambadi sub division,9843562434,T2A2,12.630594,78.918325,Delivery,Jamanamarathur S.O,,B08F,BO,,,,"The BPM, Veerappanur B.O a/w Jamanamarat","Western Region, Coimbatore",,Tamil Nadu,TIRUVANNAMALAI
BO29210209001,Kodiyur B.O,2922820901,Jolarpettai S.O,635851,Tirupattur H.O,Tirupattur Division,TIRUPATTUR,PW100202031,0,WEG21933,Vaniyambadi sub division,9361870261,T2A2,12.568034,78.583068,Non-Delivery,Jolarpettai S.O,,B091,BO,,,,"The BPM, Kodiyur B.O a/w Jolarpettai S.O","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
BO29210209002,Mandalavadi B.O,2922820902,Jolarpettai S.O,635851,Tirupattur H.O,Tirupattur Division,TIRUPATTUR,PW100202032,0,WEG21933,Tirupattur sub division,9629527920,T2A2,12.607699,78.605669,Delivery,Jolarpettai S.O,,B092,BO,,,,"The BPM, Mandalavadi B.O a/w Jolarpettai","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
BO29210209003,Ponneri B.O,2922820903,Jolarpettai S.O,635851,Tirupattur H.O,Tirupattur Division,TIRUPATTUR,PW100202033,0,WEG21933,Vaniyambadi sub division,9944139676,T2A2,12.596583,78.602873,Delivery,Jolarpettai S.O,,B093,BO,,,,"The BPM, Ponneri B.O a/w Jolarpettai S.O","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
BO29210209004,Pullaneri B.O,2922820904,Jolarpettai S.O,635851,Tirupattur H.O,Tirupattur Division,TIRUPATTUR,PW100202034,0,WEG21933,Tirupattur sub division,9688615259,T2A2,12.557155,78.534455,Delivery,Jolarpettai S.O,,B094,BO,,,,"The BPM, Pullaneri B.O a/w Jolarpettai S","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
BO29210209005,Reddiyur B.O,2922820905,Jolarpettai S.O,635851,Tirupattur H.O,Tirupattur Division,TIRUPATTUR,PW100202035,0,WEG21933,Vaniyambadi sub division,9786579931,T2A2,12.583687,78.585203,Delivery,Jolarpettai S.O,,B095,BO,,,,"The BPM, Reddiyur B.O a/w Jolarpettai S.","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
BO29210209006,Somanaickenpatti B.O,2922820906,Jolarpettai S.O,635851,Tirupattur H.O,Tirupattur Division,TIRUPATTUR,PW100202036,0,WEG21933,#N/A,9626353898,T2A2,12.574149,78.542502,Delivery,Jolarpettai S.O,,B096,BO,,,,"The BPM, Somanaickenpatti B.O a/w Jolarp","Western Region, Coimbatore",,Tamil Nadu,TIRUPATHUR
